objectid,name,address,lng,lat,type_,subtype_,source,verified,exisitng,contact,website,comment_,city,state,zip
1048,St. James in the City Episcopal Church,3903 Wilshire Blvd.,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90010
1049,St. John's Episcopal Cathedral,514 W Adams Blvd∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90007
1050,All Saints Episcopal Church,5619 Monte Vista Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90042
1051,St. Stephen's Episcopal Church,6128 Yucca Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90028
1052,Episcopal Cathedral Center of St. Paul/St. Athanasius,840 Echo Park Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90026
1053,St. Mary's Episcopal Church,961 S. Mariposa,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90006
1054,St. Aidan's Episcopal Church,28211 E Pacific Coast Hwy,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Malibu,CA,90265
1055,St. Luke the Physician Episcopal Church,122 South California Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Monrovia,CA,91016
1056,St. Paul's Episcopal Church,242 East Alvarado Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Pomona,CA,91767
1057,Christ Episcopal Church,408 South Broadway,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Redondo Beach,CA,90277
1058,St. Simon's Episcopal Church,623 N Hagar St∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,San Fernando,CA,91340
1059,St. Peter's Episcopal Church,1648 West Ninth Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,San Pedro,CA,90732
1060,St. Stephens Episcopal Church,24901 Orchard Village Road,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Santa Clarita,CA,91355
1061,Episcopal Church of the Ascension,25 East Laurel Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Sierra Madre,CA,91024
1062,St. Mark's Episcopal Church,14646 Sherman Way,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Van Nuys,CA,91405
1063,Episcopal Church of the Holy Nativity,6700 W 83rd St,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Westchester,CA,90045
1064,Prince of Peace Episcopal Church,5700 Rudnick Ave∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Woodland Hills,CA,91367
1065,FOSTER Elementary school,"1620 N. Pannes Street, Compton 90221",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1066,93RD ST Elementary School,"330 E 93rd St. Los Angeles, CA 90003",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1067,Samuel GOMPERS Middle School,"234 East 112th Street, Los Angeles, CA 90061",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1068,VENICE BOYS AND GIRLS Club,"2232 Lincoln Blvd, Venice, CA, 90291",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1069,HILLCREST Elementary,"4041 Hillcrest Dr, Los Angeles, CA",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1070,SIXTH AVE ES,"3109 6th Avenue, Los Angeles, CA 90018",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1071,LULL Special Education Center Elementary School,"17551 Miranda Street, Encino, CA 91316",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1072,MENDEZ High School,"200 Plaza Del Sol E, Los Angeles, CA",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1073,YORK Elementary School,"11838 S. York Ave, Hawthorne, CA 90250",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1074,EUCALYPTUS Elementary,"12044 Eucalyptus Avenue, Hawthorne, CA 90250",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1075,WASHINGTON Elementary School,"4339 West 129th Street, Hawthorne, CA 90250",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1076,BUD CARSON Middle School,"13838 Yukon Ave, Hawthorne, CA 90250",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1077,COMPTON ELEMENTARY,"1515 E 104th St, Los Angeles, CA 90002",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1078,109TH ST Elementary School,"10915 McKinley Ave, Los Angeles, CA 90059",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1079,112TH ST Elementary School,"1265 E 112th St, Los Angeles, CA 90059",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1080,CARVER Elementary School,"5335 E. Pavo Street Long Beach, CA 90808",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1081,WATTS Learning Center Elementary School,"310 W. 95th street Los Angeles, CA 90003",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1082,TINCHER Elementary School,"1701 Petaluma Ave Long Beach, CA 90815",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1083,MANN Elementary School,257 Coronado Ave Long Beach CA 90808,0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1084,PETER BURNETT Elementary School,"5403 W. 138th Street Hawthorne, CA 90250",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1085,BARRY J. NIDORF JUVENILE HALL,"16350 Filbert St. Sylmar, CA 91342",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1086,WHALEY Middle School,"14401 south gibson street, compton, CA 90221",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1087,ANDERSON Elementary School,"2210 E 130th Street, compton, CA 90222",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1088,NEW HEIGHTS CHARTER K-2 School,"2202 w. martin luther king jr. blvd, Los Angeles, CA 90008",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1089,Aliance College Ready Middle Academy # 5,"211 S. Avenue 20 Los Angeles, CA 90031",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1090,WILLOWBROOK Middle School,"2601 north wilmington, compton, CA 90221",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1091,CAMINO NUEVO High School,"1215 W. Miramar St. Los Angeles, CA 90026",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1092,DENKER Elementary School,"1620 W. 162nd street Gardena, CA 90247",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1093,FRIES Elementary School,"1301 Fries Ave Wilmington, CA 90744",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1094,DOMINGUEZ High School,"15301 S San Jose Ave., Compton CA 90221",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1095,VICTORIA AVENUE Elementary School,"3320 Missouri Ave., South Gate, CA 90280",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1096,WHITE Middle school,"22102 Figueroa Street, Carson, CA 90745",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1097,PLUMMER Elementary School,"9340 Noble Ave, North Hills, CA 91343",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1098,NORTHRIDGE∩┐╜middle School,"17960 Chase Street, Northridge, CA 91325",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1099,135th ST. Elementary School,"801 W 135th Street, Gardena CA 90247",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1100,WOODCREST∩┐╜Elementary School,"1151 W 109th Street, Los Angeles CA 90044",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1101,GRAHAM Elementary School,"8407 South Fir Avenue Los Angeles, CA 90001",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1102,WINNETKA Elementary School,"8240 Winnetka Avenue, Winnetka, CA 91306",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1103,ROCKDALE Elementary School,"1303 yosemite dr, los angeles, ca 90041",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1104,BONITA Elementary School,"21929 Bonita Avenue, Carson, CA 90745",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1105,KENNEDY Elementary School,"4010 East Ramboz Dr Los Angeles, CA 90063",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1106,54TH STREET∩┐╜Elementary School,"5501 Eileen Avenue, Los Angeles, CA 90043",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1107,ELIZABETH Learning Center k-12,"4811 Elizabeth Street, Cudahy CA 90201",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1108,CASTLEBAY LANE CHARTER Elementary School,"19010 Castlebay Lane Porter Ranch, CA 91326",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1109,William JOHNSTON Community Day School High School,"2210 Taper Ave., San Pedro, CA 90731",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1110,MAPLE PRIMARY CENTER k-2,"3601 Maple Ave Los Angeles, CA 90011",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1111,MIDDLETON Elementary School,"6537 Malabar St., Huntington Park, CA 90255",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1112,HAMLIN CHARTER∩┐╜Elementary School,"22627 Hamlin Street West Hills, CA 91307",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1113,SERRANIA∩┐╜Elementary School,"8401 Serrania Ave Woodland Hills, CA 91364",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1114,RESEDA High School,"18230 Kittridge St., Reseda CA 91335",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1115,Community Magnet Elementary School,"11301 Bellagio Road, Los Angeles, CA 90049",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1116,Van Deene Elementary School,"826 W Javelin St., Torrance, CA 90502",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1117,Budlong Ave Elementary,"5940 S Budlong Ave, Los Angeles, CA 90044",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1118,Fullbright Avenue Elementary School,"6940 Fullbright Ave, Los Angeles, CA 91306",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1119,Hollywood High School,"1521 Highland Ave, Los Angeles, CA 90028",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1120,Harry Bridges Span School,"1235 Broad Ave, Wilmington, CA 90744",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1121,Richland Ave Elementary School,"11562 Richland Ave, Los Angeles, CA 90064",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1122,Para Los Ninos Gratts Primary Center,"474 Hartford Ave, Los Angeles, CA 90017",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1123,Centennial High School,"2606 N Central Ave, Compton, CA 90222",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1124,Arminta Elementary School,"11530 Strathern St, North Hollywood, CA 91605",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1125,Trinity Street Elementary School,"3736 Trinity St, Los Angeles, CA 90011",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
1126,Monroe High School,"9229 Haskell Ave, North Hills, CA 91343",0.00000000000,0.00000000000,School Garden,,,Verified,,,,,,,
2327,"Uncommon Good, Site #1",379 S College Ave,0.00000000000,0.00000000000,Farm,,,Verified,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711
2328,"Uncommon Good, Site #2",1111 N. Mountain Ave,0.00000000000,0.00000000000,Farm,,,Verified,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-3751
2330,"Uncommon Good, Site #4",9633 Mills Ave.,0.00000000000,0.00000000000,Farm,,,Verified,,Nancy Mintie,www.uncommongood.org,,Montclair,CA,91763-2110
2332,"Uncommon Good, Site #6",1552 Queens Court,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-3468
2334,"Uncommon Good, Site #8",1570 S. Linden Street,0.00000000000,0.00000000000,,,,,,Nancy Mintie,www.uncommongood.org,,Pomona,CA,91766-5309
2335,"Uncommon Good, Site #9",3227 Merrifield Ave.,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Pomona,CA,91767-1425
2336,"Uncommon Good, Site #10",509 Richbrook Dr.,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Pomona,CA,91767-1539
2337,"Uncommon Good, Site #11",3033 N. Towne Ave,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Pomona,CA,91767-1511
2338,"Uncommon Good, Site #12",627 Sycamore Ave.,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-5555
2339,"Uncommon Good, Site #13",1221 N. Harvard Ave.,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-3819
2340,"Uncommon Good, Site #14",615 W. San Jose Ave.,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711
2341,"Uncommon Good, Site #15","1601 N. Indian Hill Blvd.,",0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-2784
2342,"Uncommon Good, Site #16",333 North College Way,0.00000000000,0.00000000000,Farm,,,,,Nancy Mintie,www.uncommongood.org,,Claremont,CA,91711-4429
3527,John R. Wooden High School,18741 Elkwood Street,0.00000000000,0.00000000000,School Garden,High,,Verified,New Site,Karen Snook,kindredspiritscarefarm.org,Kindred Spirits Care Farm partners with John R. Wooden High School to grow 1/4 acre of organic veggies.,Reseda,CA,91335
3927,GrowGood Farm,5600 MANSFIELD WAY,0.00000000000,0.00000000000,Farm,,,Verified,New Site,(323) 645-0215,https://www.grow-good.org/,,Bell,California,90201
